Date,StoreID,StoreRegion,Product,Category,UnitsSold,UnitPrice,Revenue,CustomerAge,Gender
2025-02-07,STR011,West,Washing Machine,Home Appliances,7,437.69,3063.83,39,Female
2024-08-13,STR005,East,T-Shirt,Clothing,10,40792.23,407922.3,38,Other
2024-07-08,STR011,East,Washing Machine,Home Appliances,7,15777.75,110444.25,65,Other
2024-08-25,STR013,East,Sugar,Groceries,6,39120.52,234723.12,43,Female
2025-06-04,STR006,North,Tablet,Electronics,9,10070.02,90630.18,64,Female
2024-06-27,STR014,West,Washing Machine,Home Appliances,2,39904.51,79809.02,26,Other
2024-11-11,STR014,West,Jeans,Clothing,3,12708.82,38126.46,22,Female
2024-11-12,STR014,North,Sugar,Groceries,9,20100.17,180901.53,41,Other
2025-06-09,STR006,North,Smartphone,Electronics,6,38470.81,230824.86,54,Other
2024-08-23,STR004,North,Wheat,Groceries,7,48289.27,338024.89,24,Female
2024-09-16,STR019,South,Microwave,Home Appliances,9,37367.97,336311.73,46,Female
2025-04-12,STR017,South,Wheat,Groceries,10,38639.88,386398.8,40,Male
2024-08-03,STR004,South,Rice,Groceries,2,14842.07,29684.14,40,Female
2024-09-23,STR016,East,T-Shirt,Clothing,9,39235.07,353115.63,48,Male
2024-09-22,STR003,East,Sugar,Groceries,6,34868.49,209210.94,20,Other
2024-07-26,STR006,South,Smartphone,Electronics,2,42474.08,84948.16,51,Male
2024-10-10,STR008,West,Washing Machine,Home Appliances,8,28036.46,224291.68,58,Male
2024-12-23,STR001,South,Microwave,Home Appliances,7,32899.66,230297.62,46,Other
2025-05-26,STR007,East,Wheat,Groceries,4,322.06,1288.24,63,Male
2024-09-30,STR007,West,Tablet,Electronics,6,9429.3,56575.8,25,Female
2024-09-26,STR020,West,Sugar,Groceries,6,48299.23,289795.38,57,Female
2024-07-12,STR020,South,Laptop,Electronics,8,17664.05,141312.4,61,Other
2025-05-12,STR011,North,Jacket,Clothing,3,29549.4,88648.2,33,Female
2024-06-29,STR017,West,Smartphone,Electronics,3,18727.97,56183.91,44,Other
2024-09-20,STR016,South,Microwave,Home Appliances,3,19247.13,57741.39,53,Male
2024-08-26,STR015,North,Wheat,Groceries,6,7100.8,42604.8,40,Male
2024-09-02,STR018,West,Rice,Groceries,7,9836.91,68858.37,44,Other
2025-03-12,STR016,South,Wheat,Groceries,8,35536.1,284288.8,23,Other
2025-04-12,STR008,East,Smartphone,Electronics,5,14675.29,73376.45,28,Female
2025-04-07,STR004,East,Sugar,Groceries,10,25589.22,255892.2,52,Female
2024-09-09,STR014,North,Tablet,Electronics,4,22124.19,88496.76,65,Other
2024-10-18,STR015,East,Washing Machine,Home Appliances,1,43753.01,43753.01,40,Male
2024-09-30,STR007,East,Rice,Groceries,4,38804.02,155216.08,63,Other
2024-12-01,STR007,North,Rice,Groceries,4,30845.94,123383.76,54,Female
2024-11-16,STR010,East,Jacket,Clothing,6,26984.55,161907.3,54,Female
2025-01-30,STR002,East,Smartphone,Electronics,7,48142.32,336996.24,59,Male
2025-01-09,STR008,West,Refrigerator,Home Appliances,6,7397.55,44385.3,49,Male
2025-05-20,STR003,North,Jacket,Clothing,8,20769.83,166158.64,43,Other
2025-01-24,STR015,West,Jacket,Clothing,6,46823.17,280939.02,38,Other
2024-09-18,STR012,North,Tablet,Electronics,8,4747.77,37982.16,52,Female
2025-01-03,STR009,East,Washing Machine,Home Appliances,8,41259.9,330079.2,36,Female
2024-12-20,STR002,North,Microwave,Home Appliances,6,42635.89,255815.34,24,Other
2025-05-19,STR015,West,Rice,Groceries,3,6299.44,18898.32,18,Female
2024-09-13,STR006,East,Microwave,Home Appliances,5,45479.42,227397.1,23,Other
2024-12-07,STR002,West,T-Shirt,Clothing,3,4212.78,12638.34,58,Female
2025-03-21,STR001,South,Washing Machine,Home Appliances,2,32808.71,65617.42,48,Male
2025-06-01,STR001,North,Microwave,Home Appliances,8,11386.92,91095.36,62,Female
2025-01-27,STR003,South,Laptop,Electronics,8,34732.15,277857.2,42,Male
2024-12-11,STR005,West,Smartphone,Electronics,5,15736.24,78681.2,26,Other
2025-05-17,STR020,South,Refrigerator,Home Appliances,1,26572.36,26572.36,46,Female
2025-02-27,STR020,West,Microwave,Home Appliances,7,37438.61,262070.27,31,Male
2024-10-05,STR013,East,Smartphone,Electronics,10,37647.04,376470.4,45,Female
2025-01-08,STR008,East,Refrigerator,Home Appliances,2,13920.69,27841.38,62,Male
2024-10-27,STR007,West,Jeans,Clothing,9,25935.68,233421.12,36,Other
2024-09-19,STR008,West,Smartphone,Electronics,2,24794.9,49589.8,58,Other
2025-02-04,STR012,East,Tablet,Electronics,1,44447.35,44447.35,26,Female
2025-05-13,STR016,North,Wheat,Groceries,3,27363.18,82089.54,19,Other
2025-04-21,STR002,West,Smartphone,Electronics,1,13183.05,13183.05,50,Female
2024-06-22,STR018,South,Wheat,Groceries,2,35120.35,70240.7,35,Male
2024-10-11,STR005,East,Jeans,Clothing,4,25614.1,102456.4,43,Other
2025-06-09,STR002,South,Laptop,Electronics,4,34963.93,139855.72,23,Female
2024-12-19,STR010,South,Laptop,Electronics,1,30653.61,30653.61,25,Male
2024-09-07,STR012,East,Microwave,Home Appliances,8,666.4,5331.2,28,Female
2024-08-13,STR004,North,Microwave,Home Appliances,5,39078.09,195390.45,39,Female
2024-11-06,STR003,West,Jacket,Clothing,10,3287.21,32872.1,47,Other
2024-12-28,STR006,East,Jeans,Clothing,10,25030.54,250305.4,28,Female
2025-04-24,STR008,North,Tablet,Electronics,2,33738.61,67477.22,20,Male
2024-12-19,STR005,South,Refrigerator,Home Appliances,7,23641.05,165487.35,20,Other
2024-09-20,STR011,East,Rice,Groceries,7,16157.92,113105.44,22,Other
2025-05-10,STR006,South,Jeans,Clothing,1,25151.84,25151.84,51,Male
2025-03-26,STR010,East,Rice,Groceries,5,43861.86,219309.3,23,Other
2024-10-10,STR019,East,Rice,Groceries,5,18509.08,92545.4,65,Other
2024-12-28,STR007,South,Washing Machine,Home Appliances,8,18476.85,147814.8,27,Male
2024-12-05,STR001,East,Rice,Groceries,6,11726.59,70359.54,18,Other
2025-04-18,STR007,South,Sugar,Groceries,2,36388.03,72776.06,44,Female
2025-04-18,STR002,South,Smartphone,Electronics,2,35611.46,71222.92,51,Female
2025-03-19,STR019,North,T-Shirt,Clothing,2,48730.28,97460.56,50,Male
2024-08-10,STR014,South,Rice,Groceries,1,29635.6,29635.6,33,Female
2024-07-22,STR011,East,T-Shirt,Clothing,7,46309.49,324166.43,46,Female
2024-06-27,STR019,North,Refrigerator,Home Appliances,3,47183.38,141550.14,27,Male
2024-07-09,STR004,East,Washing Machine,Home Appliances,7,23356.15,163493.05,31,Female
2025-05-18,STR003,South,T-Shirt,Clothing,2,13323.9,26647.8,61,Female
2024-07-15,STR005,North,Smartphone,Electronics,6,41812.65,250875.9,63,Male
2025-02-25,STR009,South,T-Shirt,Clothing,5,25721.64,128608.2,19,Female
2025-01-13,STR004,West,Sugar,Groceries,4,37429.11,149716.44,24,Male
2024-09-14,STR005,South,Smartphone,Electronics,4,3177.29,12709.16,43,Female
2025-04-23,STR001,North,Tablet,Electronics,2,29347.33,58694.66,30,Other
2024-07-03,STR004,North,Rice,Groceries,6,4689.73,28138.38,47,Male
2024-07-11,STR016,North,Microwave,Home Appliances,7,21714.5,152001.5,42,Other
2024-09-07,STR009,East,Rice,Groceries,3,17761.77,53285.31,46,Male
2024-06-28,STR010,West,Tablet,Electronics,4,30996.91,123987.64,44,Other
2024-06-20,STR005,West,Rice,Groceries,7,4477.31,31341.17,30,Other
2024-12-15,STR001,West,Microwave,Home Appliances,9,49704.96,447344.64,63,Female
2025-06-11,STR019,East,Sugar,Groceries,6,39093.61,234561.66,42,Female
2024-07-16,STR001,East,Refrigerator,Home Appliances,4,16011.99,64047.96,21,Female
2024-11-14,STR004,South,Jacket,Clothing,3,49980.33,149940.99,60,Male
2025-04-30,STR008,West,Jacket,Clothing,1,40832.63,40832.63,40,Male
2025-03-06,STR019,North,Refrigerator,Home Appliances,6,29666.72,178000.32,63,Other
2024-11-05,STR007,West,Jacket,Clothing,10,28223.96,282239.6,52,Female
2025-05-01,STR008,South,Washing Machine,Home Appliances,1,1994.39,1994.39,19,Other
2024-10-09,STR007,South,Rice,Groceries,10,16653.53,166535.3,39,Other
2024-12-19,STR019,South,Washing Machine,Home Appliances,3,3071.84,9215.52,25,Other
2025-03-20,STR019,North,Jeans,Clothing,7,18742.18,131195.26,39,Female
2024-12-29,STR016,East,Jeans,Clothing,7,48795.45,341568.15,29,Other
2025-02-12,STR013,East,Jeans,Clothing,3,33310.03,99930.09,64,Other
2025-04-03,STR019,West,Jeans,Clothing,1,8967.64,8967.64,54,Male
2025-03-26,STR008,North,Microwave,Home Appliances,10,15979.02,159790.2,49,Male
2025-01-11,STR011,South,Jacket,Clothing,6,3982.55,23895.3,58,Male
2025-03-05,STR008,North,T-Shirt,Clothing,4,668.64,2674.56,40,Female
2025-02-14,STR015,West,Tablet,Electronics,7,163.93,1147.51,28,Female
2024-10-29,STR004,West,Wheat,Groceries,7,17626.44,123385.08,54,Other
2025-02-08,STR010,North,Refrigerator,Home Appliances,1,22619.24,22619.24,38,Female
2024-08-11,STR006,North,Smartphone,Electronics,7,17156.23,120093.61,53,Male
2025-04-24,STR001,West,Jacket,Clothing,8,49265.28,394122.24,59,Male
2024-12-27,STR007,South,Rice,Groceries,6,2772.43,16634.58,44,Other
2024-09-24,STR004,North,Jacket,Clothing,4,14148.0,56592.0,43,Other
2025-02-02,STR014,North,Rice,Groceries,1,2819.79,2819.79,36,Other
2024-10-07,STR006,East,Rice,Groceries,4,4939.65,19758.6,23,Female
2025-05-27,STR016,East,Laptop,Electronics,8,39265.34,314122.72,23,Other
2025-05-10,STR012,South,Rice,Groceries,7,18613.92,130297.44,46,Male
2024-08-21,STR009,North,T-Shirt,Clothing,4,23306.39,93225.56,27,Other
2025-05-20,STR014,South,Smartphone,Electronics,9,33440.24,300962.16,53,Male
2024-10-29,STR016,South,Sugar,Groceries,9,20989.74,188907.66,48,Female
2024-10-14,STR017,South,Laptop,Electronics,1,45148.58,45148.58,25,Female
2024-11-16,STR005,North,Refrigerator,Home Appliances,4,48611.03,194444.12,45,Male
2024-07-29,STR020,East,Rice,Groceries,3,49863.73,149591.19,38,Other
2024-08-14,STR018,East,Smartphone,Electronics,7,19466.15,136263.05,35,Other
2024-07-13,STR019,West,Rice,Groceries,10,39348.88,393488.8,25,Female
2024-07-21,STR004,North,Refrigerator,Home Appliances,10,28373.04,283730.4,54,Male
2025-03-01,STR009,West,Jacket,Clothing,7,44018.78,308131.46,59,Female
2025-02-12,STR005,West,Rice,Groceries,7,8692.77,60849.39,20,Female
2024-07-29,STR009,East,Jacket,Clothing,8,11955.21,95641.68,19,Female
2024-09-02,STR004,South,T-Shirt,Clothing,8,14089.3,112714.4,26,Female
2025-04-09,STR020,North,Wheat,Groceries,7,13544.06,94808.42,30,Female
2024-09-08,STR012,North,Washing Machine,Home Appliances,9,37073.15,333658.35,50,Male
2025-03-11,STR005,North,Laptop,Electronics,7,35507.51,248552.57,29,Male
2025-05-19,STR002,East,Refrigerator,Home Appliances,8,12549.56,100396.48,63,Male
2024-10-09,STR013,North,T-Shirt,Clothing,9,41192.96,370736.64,61,Male
2024-10-26,STR006,West,Washing Machine,Home Appliances,8,24490.46,195923.68,55,Other
2024-07-15,STR003,East,T-Shirt,Clothing,5,8259.33,41296.65,19,Female
2024-12-05,STR008,South,Smartphone,Electronics,4,42705.68,170822.72,61,Male
2025-03-04,STR001,West,Jacket,Clothing,1,20534.41,20534.41,26,Other
2024-09-17,STR009,East,Microwave,Home Appliances,4,40063.15,160252.6,63,Other
2024-06-24,STR015,East,T-Shirt,Clothing,6,44784.6,268707.6,31,Female
2025-01-26,STR013,North,Jacket,Clothing,10,26079.83,260798.3,18,Other
2024-08-19,STR010,East,Jacket,Clothing,10,32402.37,324023.7,61,Male
2024-10-26,STR011,East,Rice,Groceries,5,16880.55,84402.75,34,Other
2024-08-01,STR002,West,Jeans,Clothing,4,7581.47,30325.88,60,Female
2024-11-28,STR010,East,Microwave,Home Appliances,8,1370.22,10961.76,44,Female
2024-12-11,STR007,East,Sugar,Groceries,10,1862.42,18624.2,64,Other
2025-04-16,STR012,East,Microwave,Home Appliances,8,26778.29,214226.32,28,Other
2024-10-10,STR009,South,Washing Machine,Home Appliances,3,4970.39,14911.17,61,Female
2024-11-13,STR014,East,Smartphone,Electronics,5,17828.64,89143.2,41,Female
2025-04-09,STR002,North,T-Shirt,Clothing,8,42575.57,340604.56,48,Male
2025-02-27,STR014,North,Tablet,Electronics,5,19145.29,95726.45,27,Male
2024-12-28,STR015,South,Washing Machine,Home Appliances,10,20518.67,205186.7,38,Other
2025-04-06,STR011,North,Refrigerator,Home Appliances,3,24430.28,73290.84,18,Female
2025-06-20,STR019,South,Jeans,Clothing,3,38083.54,114250.62,49,Male
2025-02-20,STR013,West,Microwave,Home Appliances,7,21742.2,152195.4,48,Female
2024-06-30,STR001,East,Smartphone,Electronics,6,26735.75,160414.5,51,Male
2024-09-28,STR008,East,Tablet,Electronics,4,305.78,1223.12,37,Male
2024-10-17,STR006,North,Laptop,Electronics,5,25216.49,126082.45,20,Female
2024-11-15,STR017,East,T-Shirt,Clothing,10,36418.81,364188.1,45,Other
2024-12-24,STR012,South,Washing Machine,Home Appliances,8,49807.33,398458.64,28,Female
2025-03-02,STR007,North,Smartphone,Electronics,3,11293.64,33880.92,55,Other
2025-05-12,STR013,East,Refrigerator,Home Appliances,1,18392.91,18392.91,52,Other
2024-11-17,STR001,North,Tablet,Electronics,2,49734.54,99469.08,62,Male
2025-01-25,STR009,West,Wheat,Groceries,9,19074.66,171671.94,62,Male
2024-06-22,STR010,West,Microwave,Home Appliances,1,34318.43,34318.43,60,Male
2025-02-11,STR014,North,Jacket,Clothing,3,30321.15,90963.45,50,Other
2025-04-12,STR016,South,Laptop,Electronics,2,5789.23,11578.46,56,Male
2024-10-11,STR014,East,Jacket,Clothing,6,48658.67,291952.02,28,Male
2024-09-18,STR011,South,Rice,Groceries,8,34441.38,275531.04,18,Male
2025-03-01,STR005,North,Smartphone,Electronics,8,41778.09,334224.72,50,Male
2025-04-29,STR010,East,Laptop,Electronics,8,32252.41,258019.28,47,Male
2024-09-03,STR012,East,Smartphone,Electronics,5,43719.61,218598.05,45,Other
2025-03-24,STR001,South,Smartphone,Electronics,1,42577.17,42577.17,60,Other
2024-09-18,STR020,East,Washing Machine,Home Appliances,8,17940.62,143524.96,64,Male
2025-05-14,STR013,West,T-Shirt,Clothing,7,9225.18,64576.26,35,Female
2025-02-11,STR004,South,Wheat,Groceries,3,32477.44,97432.32,62,Other
2025-03-24,STR016,West,Smartphone,Electronics,10,5275.28,52752.8,29,Other
2025-01-31,STR016,West,Wheat,Groceries,3,30606.79,91820.37,25,Female
2025-04-11,STR001,South,Rice,Groceries,6,3260.47,19562.82,60,Female
2025-01-30,STR016,East,Laptop,Electronics,4,33119.49,132477.96,60,Other
2024-10-17,STR020,North,Rice,Groceries,9,41967.75,377709.75,18,Other
2025-01-01,STR006,North,Microwave,Home Appliances,8,42457.39,339659.12,49,Female
2025-06-18,STR017,South,Washing Machine,Home Appliances,1,48510.24,48510.24,53,Other
2024-09-30,STR015,West,Wheat,Groceries,2,40873.45,81746.9,54,Female
2024-12-26,STR016,North,Laptop,Electronics,2,22408.7,44817.4,24,Female
2024-12-13,STR003,East,Rice,Groceries,1,27900.84,27900.84,50,Other
2025-03-31,STR012,North,Microwave,Home Appliances,6,33606.57,201639.42,32,Female
2024-11-14,STR016,East,Jacket,Clothing,10,38394.08,383940.8,63,Female
2024-12-30,STR001,East,Smartphone,Electronics,4,37990.07,151960.28,40,Other
2024-11-15,STR002,South,Jacket,Clothing,2,26147.06,52294.12,49,Male
2024-12-21,STR007,North,Rice,Groceries,4,12789.04,51156.16,43,Male
2024-07-02,STR014,North,Rice,Groceries,2,35867.72,71735.44,58,Other
2024-12-29,STR017,South,Laptop,Electronics,10,22923.66,229236.6,49,Male
2025-04-13,STR016,South,Tablet,Electronics,10,46771.88,467718.8,62,Other
2025-04-16,STR013,East,Microwave,Home Appliances,2,40780.68,81561.36,50,Female
2024-11-12,STR009,West,Sugar,Groceries,4,45803.92,183215.68,39,Female
2025-03-07,STR017,East,Rice,Groceries,10,6995.18,69951.8,62,Other
2025-01-10,STR007,South,Jacket,Clothing,9,36867.25,331805.25,31,Other
2024-10-13,STR006,East,Jacket,Clothing,3,17330.15,51990.45,63,Male
2025-05-06,STR014,East,Jacket,Clothing,10,24070.46,240704.6,45,Male
2025-02-18,STR002,South,Smartphone,Electronics,1,19105.43,19105.43,35,Male
2025-05-17,STR010,South,Jacket,Clothing,1,12602.99,12602.99,52,Male
2025-01-05,STR008,West,T-Shirt,Clothing,9,5213.75,46923.75,33,Other
2025-06-03,STR013,West,Jacket,Clothing,7,33258.23,232807.61,61,Female
2024-08-12,STR020,West,Smartphone,Electronics,4,37209.13,148836.52,32,Other
2025-03-20,STR007,South,Jacket,Clothing,10,27376.1,273761.0,36,Female
2025-01-01,STR017,North,Microwave,Home Appliances,3,3816.0,11448.0,42,Male
2024-10-08,STR006,East,Wheat,Groceries,3,27874.27,83622.81,18,Female
2025-01-24,STR005,East,Sugar,Groceries,1,46880.97,46880.97,56,Male
2024-08-06,STR012,North,T-Shirt,Clothing,9,39516.42,355647.78,63,Female
2024-07-28,STR006,West,Refrigerator,Home Appliances,9,26078.25,234704.25,52,Other
2024-12-24,STR011,East,Rice,Groceries,4,17535.21,70140.84,41,Female
2024-07-17,STR001,North,Microwave,Home Appliances,9,26571.89,239147.01,60,Female
2025-04-01,STR020,South,Rice,Groceries,10,45234.37,452343.7,20,Other
2025-05-22,STR013,East,T-Shirt,Clothing,2,45805.03,91610.06,52,Other
2025-04-12,STR017,West,Jeans,Clothing,6,45575.66,273453.96,49,Male
2024-11-02,STR003,North,Jacket,Clothing,9,9706.37,87357.33,28,Other
2025-03-15,STR014,North,Tablet,Electronics,4,3367.04,13468.16,31,Other
2024-09-09,STR005,North,Sugar,Groceries,2,40856.04,81712.08,47,Other
2024-12-12,STR006,East,Jeans,Clothing,1,4467.29,4467.29,53,Male
2025-02-06,STR013,West,Washing Machine,Home Appliances,8,20440.88,163527.04,38,Male
2025-02-04,STR020,North,Sugar,Groceries,1,6003.46,6003.46,65,Other
2025-06-01,STR017,North,Tablet,Electronics,6,42427.74,254566.44,36,Other
2024-12-18,STR013,West,Jacket,Clothing,8,4416.61,35332.88,60,Male
2024-07-18,STR013,East,Rice,Groceries,3,26720.04,80160.12,58,Male
2024-07-07,STR001,South,Jacket,Clothing,6,44360.21,266161.26,25,Male
2024-12-15,STR018,North,Tablet,Electronics,9,29873.08,268857.72,37,Male
2024-08-18,STR005,South,Jeans,Clothing,9,20691.46,186223.14,29,Male
2024-08-19,STR002,West,Jeans,Clothing,10,5819.66,58196.6,59,Other
2024-06-26,STR004,South,Laptop,Electronics,5,33617.09,168085.45,64,Other
2025-04-29,STR004,East,Wheat,Groceries,4,17921.2,71684.8,57,Male
2024-08-31,STR020,East,Washing Machine,Home Appliances,6,24344.48,146066.88,62,Other
2024-09-15,STR014,South,Microwave,Home Appliances,6,28386.41,170318.46,18,Female
2025-03-10,STR009,East,Refrigerator,Home Appliances,7,35638.74,249471.18,26,Other
2024-07-09,STR010,West,T-Shirt,Clothing,6,23196.13,139176.78,53,Male
2024-10-26,STR005,South,Microwave,Home Appliances,5,30370.72,151853.6,34,Other
2024-11-09,STR017,North,Tablet,Electronics,1,3862.46,3862.46,55,Other
2024-11-23,STR018,East,Sugar,Groceries,1,10716.76,10716.76,52,Other
2025-05-28,STR013,South,Sugar,Groceries,6,38782.34,232694.04,55,Other
2025-03-18,STR003,West,Jeans,Clothing,9,23288.59,209597.31,41,Other
2025-01-14,STR006,South,Tablet,Electronics,10,12020.15,120201.5,46,Male
2025-06-10,STR016,East,Microwave,Home Appliances,3,47440.72,142322.16,20,Male
2024-11-13,STR008,North,Rice,Groceries,6,3236.77,19420.62,60,Male
2025-03-22,STR002,North,T-Shirt,Clothing,8,23536.74,188293.92,59,Female
2024-06-29,STR009,South,Tablet,Electronics,5,48425.23,242126.15,42,Other
2025-02-09,STR017,East,Wheat,Groceries,2,29425.17,58850.34,42,Male
2024-10-09,STR016,West,Wheat,Groceries,6,40880.11,245280.66,56,Male
2024-08-08,STR017,East,Washing Machine,Home Appliances,2,8363.73,16727.46,31,Male
2024-09-07,STR008,West,Refrigerator,Home Appliances,2,18174.92,36349.84,39,Other
2025-05-27,STR007,South,Laptop,Electronics,8,33793.95,270351.6,59,Female
2025-03-16,STR019,South,Smartphone,Electronics,10,2252.9,22529.0,26,Other
2024-09-19,STR009,South,Tablet,Electronics,3,7428.57,22285.71,51,Female
2025-03-09,STR003,South,Tablet,Electronics,5,36425.92,182129.6,46,Other
2024-12-21,STR020,South,Wheat,Groceries,7,8611.28,60278.96,55,Male
2025-06-12,STR015,North,Jeans,Clothing,6,36236.92,217421.52,32,Female
2025-05-07,STR017,West,Rice,Groceries,4,5517.65,22070.6,27,Other
2024-09-12,STR020,North,Smartphone,Electronics,10,23845.87,238458.7,52,Other
2025-04-09,STR020,North,Smartphone,Electronics,3,24163.82,72491.46,61,Other
2025-04-15,STR017,West,Sugar,Groceries,1,21092.13,21092.13,32,Female
2025-02-14,STR004,West,Wheat,Groceries,10,29493.5,294935.0,26,Female
2025-06-14,STR010,West,Rice,Groceries,2,45513.26,91026.52,34,Male
2024-09-21,STR019,North,Tablet,Electronics,1,37207.92,37207.92,51,Male
2025-06-20,STR014,East,Sugar,Groceries,6,10350.39,62102.34,24,Male
2025-04-20,STR018,West,Sugar,Groceries,5,29309.97,146549.85,54,Female
2025-02-12,STR014,West,Jacket,Clothing,4,19932.96,79731.84,29,Female
2024-07-12,STR012,West,Wheat,Groceries,10,49426.56,494265.6,65,Male
2025-03-09,STR004,South,Tablet,Electronics,3,11565.59,34696.77,50,Female
2024-12-13,STR006,West,Jacket,Clothing,1,30739.87,30739.87,58,Male
2024-11-24,STR014,North,Smartphone,Electronics,10,23636.27,236362.7,22,Female
2024-07-15,STR013,West,Washing Machine,Home Appliances,1,4093.98,4093.98,57,Other
2025-01-10,STR006,West,Jacket,Clothing,1,48180.14,48180.14,46,Male
2025-04-06,STR010,South,Microwave,Home Appliances,9,46544.85,418903.65,20,Other
2025-01-25,STR012,South,Microwave,Home Appliances,1,8557.2,8557.2,59,Male
2024-07-30,STR012,West,Refrigerator,Home Appliances,7,49841.18,348888.26,43,Other
2024-11-03,STR003,East,Microwave,Home Appliances,2,866.79,1733.58,64,Other
2025-05-18,STR008,South,T-Shirt,Clothing,5,48168.05,240840.25,47,Female
2025-05-25,STR004,North,Laptop,Electronics,9,8834.24,79508.16,50,Female
2024-12-28,STR018,East,Jeans,Clothing,5,40166.82,200834.1,62,Female
